,0,1,2,3,4
73,MILC.PK,31-Dec-2021,US,Organic Farming,22742029
74,YCRM.PK,31-Oct-2016,US,Frozen Food Manufacturing,22740884
75,MTEX.OQ,31-Dec-2021,US,Special Foods & Wellbeing Products,22738183
76,COCO.OQ,31-Dec-2021,US,Non-Alcoholic Beverages (NEC),22737407
77,FREE.OQ,31-Dec-2021,US,Food Processing (NEC),22737458
78,GDMK.PK,31-Dec-2021,US,Food Processing (NEC),22735160
79,TPB.N,31-Dec-2021,US,Tobacco (NEC),22733731
80,ZVIA.N,31-Dec-2021,US,Non-Alcoholic Beverages (NEC),22733375
81,BRFH.OQ,31-Dec-2021,US,Non-Alcoholic Beverages (NEC),22729400
82,CWGL.PK,31-Dec-2021,US,Wineries,22729136
83,NATR.OQ,31-Dec-2021,US,Special Foods & Wellbeing Products,22722664
84,LSF.A,31-Dec-2021,US,Vegan & Vegetarian Food Manufacturing,22722192
85,GGROU.PK,31-Dec-2021,US,Food Processing (NEC),22720525
86,USBFU.PK,25-Dec-2021,US,Meat Processing,22712512
87,—,02-Jan-2022,KY,Food Processing (NEC),22708589
88,VGR.N,31-Dec-2021,US,Tobacco (NEC),22703685
89,SOY.TO,01-Jan-2022,CA,Vegan & Vegetarian Food Manufacturing,22703665
90,—,01-Jan-2022,CA,Bottled Water & Ice,22703253
91,BYND.OQ,31-Dec-2021,US,Vegan & Vegetarian Food Manufacturing,22699987
92,VFF.OQ,31-Dec-2021,CA,"Vegetable, Fruit & Nut Farming",22699902
93,BGS.N,01-Jan-2022,US,Food Processing (NEC),22698514
94,FRPT.OQ,31-Dec-2021,US,Pet Food Manufacturing,22698528
95,APPH.OQ,31-Dec-2021,US,"Vegetable, Fruit & Nut Farming",22697851
96,USNA.N,01-Jan-2022,US,Special Foods & Wellbeing Products,22696669
97,DAR.N,01-Jan-2022,US,Food Processing (NEC),22693567
98,XXII.OQ,31-Dec-2021,US,Tobacco (NEC),22693768
99,IFF.N,31-Dec-2021,US,Food Ingredients,22691370
100,MNST.OQ,31-Dec-2021,US,Energy Drinks,22691623
101,APRN.N,31-Dec-2021,US,Food Processing (NEC),22681807
102,MO.N,31-Dec-2021,US,Cigars & Cigarette Manufacturing,22677419
103,BG.N,31-Dec-2021,BM,Food Processing (NEC),22672871
104,KDP.OQ,31-Dec-2021,US,Non-Alcoholic Beverages (NEC),22671334
105,ANDE.OQ,31-Dec-2021,US,Fishing & Farming Wholesale,22669497
106,MGPI.OQ,31-Dec-2021,US,Distillers & Wineries (NEC),22666548
107,SITE.N,02-Jan-2022,US,Agriculture Support Services,22666318
108,FDP.N,31-Dec-2021,KY,Fishing & Farming (NEC),22663733
109,MED.N,31-Dec-2021,US,Special Foods & Wellbeing Products,22664608
110,HLF.N,31-Dec-2021,KY,Special Foods & Wellbeing Products,22663886
111,TAP.N,31-Dec-2021,US,Brewers (NEC),22661595
112,FLO.N,01-Jan-2022,US,Bread & Bakery Product Manufacturing,22661468
113,COKE.OQ,31-Dec-2021,US,Non-Alcoholic Beverages (NEC),22658348
114,K.N,01-Jan-2022,US,Food Processing (NEC),22658447
115,INGR.N,31-Dec-2021,US,Food Processing (NEC),22657071
116,HSY.N,31-Dec-2021,US,Food Processing (NEC),22652624
117,PPC.OQ,26-Dec-2021,US,Meat Processing,22651862
118,KHC.OQ,25-Dec-2021,US,Food Processing (NEC),22648419
119,WUYI.PK^I22,31-Aug-2020,US,Energy Drinks,22648122
120,MOJO.PK,31-Dec-2021,US,Non-Alcoholic Beverages (NEC),22646636
121,ADM.N,31-Dec-2021,US,Food Processing (NEC),22645633
122,SEB.A,31-Dec-2021,US,Food Processing (NEC),22639466
123,THS.N,31-Dec-2021,US,Food Processing (NEC),22639471
124,PM.N,31-Dec-2021,US,Tobacco (NEC),22616896
125,PEP.OQ,25-Dec-2021,US,Carbonated Soft Drinks,22608623
126,MDLZ.OQ,31-Dec-2021,US,Food Processing (NEC),22592407
127,JVA.OQ,31-Oct-2021,US,Coffee & Tea,22575149
128,YCRM.PK,31-Oct-2021,US,Frozen Food Manufacturing,22572216
129,BRID.OQ,29-Oct-2021,US,Food Processing (NEC),22564353
130,MKC.N,30-Nov-2021,US,Food Processing (NEC),22563429
131,AAGH.PK,30-Jun-2021,US,Special Foods & Wellbeing Products,22543886
132,LMNR.OQ,31-Oct-2021,US,Agriculture Support Services,22521391
133,CVGW.OQ,31-Oct-2021,US,Fruit & Vegetable Processing,211510174
134,SAFM.OQ^G22,31-Oct-2021,US,Meat Processing,211506797
135,—,31-Aug-2021,US,Grain (Crop) Production,211491905
136,HRL.N,31-Oct-2021,US,Meat Processing,211485047
137,ALCO.OQ,30-Sep-2021,US,"Vegetable, Fruit & Nut Farming",211474695
138,JJSF.OQ,25-Sep-2021,US,Snack Food & Non-Chocolate Confectionary,211439371
139,CENT.OQ,25-Sep-2021,US,Pet Food Manufacturing,211438738
140,POST.N,30-Sep-2021,US,Breakfast Cereal Manufacturing,211427525
141,BRBR.N,30-Sep-2021,US,Special Foods & Wellbeing Products,211427492
142,TSN.N,02-Oct-2021,US,Meat Processing,211406346
143,CHSCP.OQ,31-Aug-2021,US,Fishing & Farming (NEC),211378092
144,SMPL.OQ,28-Aug-2021,US,Special Foods & Wellbeing Products,211349100
145,NGTF.PK,30-Jun-2021,US,Frozen Food Manufacturing,211321787
146,VWE.OQ,30-Jun-2021,US,Wineries,211321671
147,CSGN.PK^H09,30-Jun-2021,US,Food Processing (NEC),211321335
148,PME.OQ,31-Dec-2020,KY,Commercial Fishing,211319696
149,NAPA.N,31-Jul-2021,US,Wineries,211303163
150,—,31-Dec-2020,US,Special Foods & Wellbeing Products,211302712
151,SANW.OQ,30-Jun-2021,US,Grain (Crop) Production,211283649
152,CPB.N,01-Aug-2021,US,Food Processing (NEC),211271066
153,MJHI.PK,31-May-2021,US,Fishing & Farming (NEC),211249506
154,FARM.OQ,30-Jun-2021,US,Coffee & Tea,211245522
155,HAIN.OQ,30-Jun-2021,US,Food Ingredients,211212427
156,LANC.OQ,30-Jun-2021,US,Food Ingredients,211208846
157,JBSS.OQ,24-Jun-2021,US,Chocolate & Confectionery,211186957
158,CGSI.PK,30-Apr-2021,US,Agriculture Support Services,211142752
159,CGSI.PK,30-Apr-2020,US,Agriculture Support Services,211138775
160,IPO-ALWI.PK,30-Sep-2020,US,Shell Companies,211135340
161,SUWN.PK,30-Apr-2021,US,Pharmaceuticals (NEC),211117342
162,LW.N,30-May-2021,US,Food Processing (NEC),211117305
163,CAG.N,30-May-2021,US,Food Processing (NEC),211110894
164,CALM.OQ,29-May-2021,US,Poultry Farming,211096829
165,AAGH.PK,30-Jun-2020,US,Special Foods & Wellbeing Products,211086460
166,WTER.OQ,31-Mar-2021,US,Bottled Water & Ice,211071721
167,FIZZ.OQ,01-May-2021,US,Non-Alcoholic Beverages (NEC),211062622
168,GIS.N,30-May-2021,US,Food Processing (NEC),211062594
169,SHMP.PK,31-Mar-2021,US,Aquaculture,211059000
170,PYYX.PK,31-Mar-2021,US,Tobacco (NEC),211058648
171,OGAA.PK,31-Mar-2021,US,Grain (Crop) Production,211057313
172,SHMY.PK,31-Mar-2021,US,Food Ingredients,211055460
173,OGAA.PK,31-Mar-2021,US,Grain (Crop) Production,211057313
174,SHMY.PK,31-Mar-2021,US,Food Ingredients,211055460
175,CGSI.PK,30-Apr-2019,US,Agriculture Support Services,211047038
176,SIAF.PK,31-Dec-2020,US,Fishing & Farming (NEC),211037087
177,BFb.N,30-Apr-2021,US,Distillers & Wineries (NEC),211027742
178,SJM.N,30-Apr-2021,US,Food Processing (NEC),211025009
179,SENEA.OQ,31-Mar-2021,US,Frozen Food Manufacturing,211011488
180,RMCF.OQ,28-Feb-2021,US,Chocolate & Confectionery,21985933
181,UVV.N,31-Mar-2021,US,Tobacco (NEC),21977536
182,CIRX.PK,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21929216
183,WUYI.PK^I22,31-Aug-2019,US,Energy Drinks,21904783
184,ROAG.PK,31-Dec-2020,US,Distillers & Wineries (NEC),21840432
185,MMMB.OQ,31-Jan-2021,US,Meat Processing,21839130
186,STZ.N,28-Feb-2021,US,Brewers (NEC),21836752
187,TOFB.PK,02-Jan-2021,US,Frozen Food Manufacturing,21835527
188,TLCC.PK,31-Dec-2020,US,Special Foods & Wellbeing Products,21831018
189,KGKG.PK,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21829482
190,PACV.PK,31-Dec-2020,US,Food Processing (NEC),21829450
191,VPRB.PK,31-Dec-2020,US,Tobacco (NEC),21828926
192,GRIL.OQ,31-Dec-2020,US,Restaurants & Bars (NEC),21828286
193,MJNE.PK,31-Dec-2020,US,Agriculture Support Services,21828045
194,GHMP.PK,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21826979
195,BRFH.OQ,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21825774
196,CWGL.PK,31-Dec-2020,US,Wineries,21823449
197,ICNB.PK,31-Dec-2020,US,Distillers & Wineries (NEC),21822240
198,HWTR.PK,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21821733
199,CHUC.PK,31-Dec-2020,US,Tobacco (NEC),21803578
200,AGFY.OQ,31-Dec-2020,US,Agriculture Support Services,21803058
201,ACBM.PK,31-Dec-2020,US,Special Foods & Wellbeing Products,21802736
202,AIXN.PK,31-Dec-2020,US,Health Food Stores,21795455
203,SDSYA.PK,31-Dec-2020,US,Food Processing (NEC),21794564
204,TEOF.PK,31-Dec-2020,US,Frozen Food Manufacturing,21794292
205,LIFD.PK,31-Dec-2020,US,Tobacco (NEC),21794046
206,EAST.OQ,31-Dec-2020,US,Distilleries,21793885
207,BRBL.PK,31-Dec-2020,US,Brewers (NEC),21792519
208,PLAG.A,31-Dec-2020,US,Food Processing (NEC),21792474
209,SOWG.PK,31-Dec-2020,US,Food Processing (NEC),21790665
210,UGRO.OQ,31-Dec-2020,US,Agriculture Support Services,21789788
211,BHIL.N,31-Dec-2020,US,Agricultural Biotechnology,21789541
212,BDPT.PK,31-Dec-2020,US,Special Foods & Wellbeing Products,21788331
213,REED.OQ,31-Dec-2020,US,Carbonated Soft Drinks,21787737
214,EWLU.PK,31-Dec-2020,US,Special Foods & Wellbeing Products,21786411
215,BTTR.A,31-Dec-2020,US,Pet Food Manufacturing,21786768
216,CATN.PK,31-Dec-2020,US,Fishing & Farming (NEC),21785472
217,FTLF.PK,31-Dec-2020,US,Special Foods & Wellbeing Products,21778282
218,AQPW.PK,31-Dec-2020,US,Bottled Water & Ice,21777133
219,VTNA.PK,31-Dec-2020,US,Organic Farming,21774012
220,KANP.PK,31-Dec-2020,US,Land Division & Subdivision,21772180
221,LWAY.OQ,31-Dec-2020,US,Dairy Products,21770291
222,JSDA.PK,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21768857
223,AAGH.PK,30-Jun-2019,US,Special Foods & Wellbeing Products,21762416
224,HBISD.PK,31-Dec-2020,US,Food Processing (NEC),21761430
225,TTCF.OQ,31-Dec-2020,US,Vegan & Vegetarian Food Manufacturing,21759203
226,MTEX.OQ,31-Dec-2020,US,Special Foods & Wellbeing Products,21756227
227,NBEVQ.PK,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21755513
228,—,03-Jan-2021,KY,Food Processing (NEC),21754987
229,SATT.PK,31-Dec-2020,US,Corporate Accounting Services,21750578
230,LSF.A,31-Dec-2020,US,Vegan & Vegetarian Food Manufacturing,21745843
231,VFF.OQ,31-Dec-2020,CA,"Vegetable, Fruit & Nut Farming",21743632
232,WVVI.OQ,31-Dec-2020,US,Wineries,21742643
233,CELH.OQ,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21731955
234,XXII.OQ,31-Dec-2020,US,Tobacco (NEC),21731942
235,NATR.OQ,31-Dec-2020,US,Special Foods & Wellbeing Products,21730882
236,SBEV.A,31-Dec-2020,US,Distillers & Wineries (NEC),21722706
237,GGROU.PK,31-Dec-2020,US,Food Processing (NEC),21718357
238,USBFU.PK,26-Dec-2020,US,Meat Processing,21717024
239,SOY.TO,02-Jan-2021,CA,Vegan & Vegetarian Food Manufacturing,21709242
240,—,02-Jan-2021,CA,Bottled Water & Ice,21708735
241,FIFG.PK,31-Dec-2020,US,Chocolate & Confectionery,21707469
242,SITE.N,03-Jan-2021,US,Agriculture Support Services,21707066
243,BGS.N,02-Jan-2021,US,Food Processing (NEC),21704606
244,DAR.N,02-Jan-2021,US,Food Processing (NEC),21704348
245,USNA.N,02-Jan-2021,US,Special Foods & Wellbeing Products,21703172
246,BYND.OQ,31-Dec-2020,US,Vegan & Vegetarian Food Manufacturing,21698002
247,MNST.OQ,31-Dec-2020,US,Energy Drinks,21697469
248,VGR.N,31-Dec-2020,US,Tobacco (NEC),21696384
249,VYBE.PK,31-Dec-2020,US,Special Foods & Wellbeing Products,21693846
250,COKE.OQ,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21689909
251,MED.N,31-Dec-2020,US,Special Foods & Wellbeing Products,21687631
252,MO.N,31-Dec-2020,US,Cigars & Cigarette Manufacturing,21687524
253,MMNT.PK,31-May-2020,US,Distilleries,21686874
254,CGSI.PK,30-Apr-2018,US,Agriculture Support Services,21675812
255,RIBT.OQ,31-Dec-2020,US,Food Processing (NEC),21681127
256,ZIVO.OQ,31-Dec-2020,US,Special Foods & Wellbeing Products,21680571
257,ANDE.OQ,31-Dec-2020,US,Fishing & Farming Wholesale,21679878
258,KDP.OQ,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21679453
259,KO.N,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21678826
260,MGPI.OQ,31-Dec-2020,US,Distillers & Wineries (NEC),21676436
261,INGR.N,31-Dec-2020,US,Food Processing (NEC),21674737
262,TWNK.OQ,31-Dec-2020,US,Bread & Bakery Product Manufacturing,21673000
263,FDP.N,01-Jan-2021,KY,Fishing & Farming (NEC),21672701
264,FLO.N,02-Jan-2021,US,Bread & Bakery Product Manufacturing,21670213
265,APRN.N,31-Dec-2020,US,Food Processing (NEC),21666440
266,IFF.N,31-Dec-2020,US,Food Ingredients,21661252
267,MOJO.PK,31-Dec-2020,US,Non-Alcoholic Beverages (NEC),21661136
268,FRPT.OQ,31-Dec-2020,US,Pet Food Manufacturing,21660330
269,TPB.N,31-Dec-2020,US,Tobacco (NEC),21656588
270,BG.N,31-Dec-2020,BM,Food Processing (NEC),21654655
271,SNAX.OQ,31-Dec-2020,US,Food Processing (NEC),21650772
272,ADM.N,31-Dec-2020,US,Food Processing (NEC),21649443
273,GDMK.PK,31-Dec-2020,US,Food Processing (NEC),21647744
274,SAM.N,26-Dec-2020,US,Brewers (NEC),21645389
275,HLF.N,31-Dec-2020,KY,Special Foods & Wellbeing Products,21645017
276,HSY.N,31-Dec-2020,US,Food Processing (NEC),21644707
277,KHC.OQ,26-Dec-2020,US,Food Processing (NEC),21642655
278,SEB.A,31-Dec-2020,US,Food Processing (NEC),21641222
279,JVA.OQ,31-Oct-2020,US,Coffee & Tea,21633186
280,—,31-Dec-2019,US,Special Foods & Wellbeing Products,21631498
281,THS.N,31-Dec-2020,US,Food Processing (NEC),21620049
282,TAP.N,31-Dec-2020,US,Brewers (NEC),21617626
283,PPC.OQ,27-Dec-2020,US,Meat Processing,21617040
284,PEP.OQ,26-Dec-2020,US,Carbonated Soft Drinks,21615342
285,SIAF.PK,31-Dec-2019,US,Fishing & Farming (NEC),21608635
286,PM.N,31-Dec-2020,US,Tobacco (NEC),21606705
287,APPH.OQ,31-Dec-2020,US,"Vegetable, Fruit & Nut Farming",21568942
288,MKC.N,30-Nov-2020,US,Food Processing (NEC),21566244
289,AVO.OQ,31-Oct-2020,US,"Vegetable, Fruit & Nut Farming",21536299
290,BRID.OQ,30-Oct-2020,US,Food Processing (NEC),21533163
291,LMNR.OQ,31-Oct-2020,US,Agriculture Support Services,21529007
292,NUZE.OQ,30-Sep-2020,US,Coffee & Tea,201414998
293,CVGW.OQ,31-Oct-2020,US,Fruit & Vegetable Processing,201404998
294,SAFM.OQ^G22,31-Oct-2020,US,Meat Processing,201394235
295,ALCO.OQ,30-Sep-2020,US,"Vegetable, Fruit & Nut Farming",201374430
296,HRL.N,25-Oct-2020,US,Meat Processing,201369908
297,JJSF.OQ,26-Sep-2020,US,Snack Food & Non-Chocolate Confectionary,201349069
298,CENT.OQ,26-Sep-2020,US,Pet Food Manufacturing,201343836
299,POST.N,30-Sep-2020,US,Breakfast Cereal Manufacturing,201331849
300,BRBR.N,30-Sep-2020,US,Special Foods & Wellbeing Products,201331848
301,TSN.N,03-Oct-2020,US,Meat Processing,201313707
302,BOMH.PK,31-Jul-2020,US,Special Foods & Wellbeing Products,201295003
303,—,31-Aug-2020,US,Fishing & Farming (NEC),201290118
304,NGTF.PK,30-Jun-2020,US,Frozen Food Manufacturing,201236572
305,CSGN.PK^H09,30-Jun-2020,US,Food Processing (NEC),201196132
306,CPB.N,02-Aug-2020,US,Food Processing (NEC),201193534
307,SANW.OQ,30-Jun-2020,US,Grain (Crop) Production,201190967
308,MJHI.PK,31-May-2020,US,Fishing & Farming (NEC),201173022
309,FARM.OQ,30-Jun-2020,US,Coffee & Tea,201169418
310,LANC.OQ,30-Jun-2020,US,Food Ingredients,201139027
311,HAIN.OQ,30-Jun-2020,US,Food Ingredients,201132494
312,PYYX.PK,31-Mar-2020,US,Tobacco (NEC),201128409
313,JBSS.OQ,25-Jun-2020,US,Chocolate & Confectionery,201117282
314,OGAA.PK,31-Mar-2020,US,Grain (Crop) Production,201103299
315,WTER.OQ,31-Mar-2020,US,Bottled Water & Ice,201099302
316,SUWN.PK,30-Apr-2020,US,Pharmaceuticals (NEC),201069526
317,SHMY.PK,31-Mar-2020,US,Food Ingredients,201067736
318,LW.N,31-May-2020,US,Food Processing (NEC),201053684
319,CAG.N,31-May-2020,US,Food Processing (NEC),201046036
320,CALM.OQ,30-May-2020,US,Poultry Farming,201034984
321,RMHB.PK,31-Dec-2019,US,Energy Drinks,201019125
322,FIZZ.OQ,02-May-2020,US,Non-Alcoholic Beverages (NEC),201006197
323,SHMP.PK,31-Mar-2020,US,Aquaculture,20995051
324,BFb.N,30-Apr-2020,US,Distillers & Wineries (NEC),20976555
325,SJM.N,30-Apr-2020,US,Food Processing (NEC),20975766
326,VPRB.PK,31-Dec-2019,US,Tobacco (NEC),20952512
327,BRBL.PK,31-Dec-2019,US,Brewers (NEC),20938424
328,TEOF.PK,31-Dec-2019,US,Frozen Food Manufacturing,20928291
329,TLCC.PK,31-Dec-2019,US,Special Foods & Wellbeing Products,20927471
330,CIRX.PK,31-Dec-2019,US,Non-Alcoholic Beverages (NEC),20927290
331,BSFC.OQ,31-Dec-2019,US,Seafood Product Preparation & Packaging,20927164
332,GRIL.OQ,31-Dec-2019,US,Restaurants & Bars (NEC),20927157
333,RMCF.OQ,29-Feb-2020,US,Chocolate & Confectionery,20925557
334,UVV.N,31-Mar-2020,US,Tobacco (NEC),20921711
335,ROAG.PK,31-Dec-2019,US,Distillers & Wineries (NEC),20920977
336,UGRO.OQ,31-Dec-2019,US,Agriculture Support Services,20889987
337,AIFM.PK,31-Dec-2019,US,Agriculture Support Services,20878986
338,IVFH.PK,31-Dec-2019,US,Food Processing (NEC),20878624
339,AIXN.PK,31-Dec-2019,US,Health Food Stores,20878357
340,HBISD.PK,31-Dec-2019,US,Food Processing (NEC),20877655
341,PLAG.A,31-Dec-2019,US,Food Processing (NEC),20874526
342,PACV.PK,31-Dec-2019,US,Food Processing (NEC),20861446
343,BTTR.A,31-Dec-2019,US,Pet Food Manufacturing,20842218
344,BDPT.PK,31-Dec-2019,US,Special Foods & Wellbeing Products,20837901
345,SNYR.PK,31-Dec-2019,US,Special Foods & Wellbeing Products,20831330
346,CATN.PK,31-Dec-2019,US,Fishing & Farming (NEC),20820480
347,MMMB.OQ,31-Jan-2020,US,Meat Processing,20810294
348,TOFB.PK,28-Dec-2019,US,Frozen Food Manufacturing,20805883
349,STZ.N,29-Feb-2020,US,Brewers (NEC),20804215
350,ICNB.PK,31-Dec-2019,US,Distillers & Wineries (NEC),20792807
351,CHUC.PK,31-Dec-2019,US,Tobacco (NEC),20791983
352,LWAY.OQ,31-Dec-2019,US,Dairy Products,20791598
353,BRFH.OQ,31-Dec-2019,US,Non-Alcoholic Beverages (NEC),20789054
354,EWLU.PK,31-Dec-2019,US,Special Foods & Wellbeing Products,20782312
355,VFF.OQ,31-Dec-2019,CA,"Vegetable, Fruit & Nut Farming",20764689
356,—,31-Dec-2018,US,Special Foods & Wellbeing Products,20763149
357,MOJO.PK,31-Dec-2019,US,Non-Alcoholic Beverages (NEC),20758469
358,EAST.OQ,31-Dec-2019,US,Distilleries,20758016
359,FREE.OQ,31-Dec-2019,US,Food Processing (NEC),20757694
360,JSDA.PK,31-Dec-2019,US,Non-Alcoholic Beverages (NEC),20757162
361,LIFD.PK,31-Dec-2019,US,Tobacco (NEC),20756130
362,JSDA.PK,31-Dec-2019,US,Non-Alcoholic Beverages (NEC),20757162
363,LIFD.PK,31-Dec-2019,US,Tobacco (NEC),20756130
364,FTLF.PK,31-Dec-2019,US,Special Foods & Wellbeing Products,20754060
365,GHMP.PK,31-Dec-2019,US,Non-Alcoholic Beverages (NEC),20753666
366,SBEV.A,31-Dec-2019,US,Distillers & Wineries (NEC),20752465
367,RELV.PK,31-Dec-2019,US,Special Foods & Wellbeing Products,20749748
368,KANP.PK,31-Dec-2019,US,Land Division & Subdivision,20746755
369,PRPH.OQ,31-Dec-2019,US,Special Foods & Wellbeing Products,20746470
370,ZIVO.OQ,31-Dec-2019,US,Special Foods & Wellbeing Products,20746089
371,MTEX.OQ,31-Dec-2019,US,Special Foods & Wellbeing Products,20743935
372,FIFG.PK,31-Dec-2019,US,Chocolate & Confectionery,20743376
373,SOWG.PK,31-Dec-2019,US,Food Processing (NEC),20742849
374,RIBT.OQ,31-Dec-2019,US,Food Processing (NEC),20738671
375,BYND.OQ,31-Dec-2019,US,Vegan & Vegetarian Food Manufacturing,20729352
376,SDSYA.PK,31-Dec-2019,US,Food Processing (NEC),20724019
377,SNAX.OQ,31-Dec-2019,US,Food Processing (NEC),20718099
378,GDMK.PK,31-Dec-2019,US,Food Processing (NEC),20716912
379,NBEVQ.PK,31-Dec-2019,US,Non-Alcoholic Beverages (NEC),20715168
380,TPB.N,31-Dec-2019,US,Tobacco (NEC),20709925
381,UTZ.N,31-Dec-2019,US,Snack Food & Non-Chocolate Confectionary,20709471
